2018,Troubadisc,TRO-CD 01452,4014432014524,Kalevi Aho; Pehr Henrik Nordgren; Einojuhani Rautavaara ,Renate Eggebrecht: Violin Solo 10,Renate Eggebrecht ,1,CD,14.81,22.99,"Kalevi Aho (b. 1949) forms the heart of this tenth volume of Renate Eggebrecht’s series for unaccompanied violin. Here she takes up the cause of supremely expressive music by Finnish composers. Aho, like his compatriots Einojuhani and Nordgren, parted ways with the patriarch of Finland’s national music, Jean Sibelius. Yet he too perpetuates the maverick willfulness of Finnish music, influenced not least by the country’s national epic, the Kelevala. Indeed, the dichotomy between this tradition and his urgent desire to embrace new currents has had a formative impact on his creative output. Aho’s Solo 1 dates from 1975. At first, tentative sustained pitches lure us into realms of refection and reverie in the manner of a prologue. Then the work plunges all the more emphatically into the tempestruous and clamorous. Yet its provocative, far flung arcs of sound are more suggestive of inward struggles and emotional conflicts than external incidents or plot lines. One year after Aho’s Solo 1, Einojuhani Rautavaara composed his Varietude for unaccompanied violin as a compulsory piece for the Sibelius Violin Competition in Helsinki. Here his characteristic plurality of stylistic devices bursts into dazzling turmoil, with lilting transmutations of dance gestures and madcap forays through an imaginary mental wilderness.",,https://b2b.naxosusa.com/Release.aspx?id=TRO-CD 01452,01 Classical,Classical,Classical|Violin,Germany,Troubadisc,Troubadisc,,,,,,,,,,,,,,,,,,,,
2018,Turnabout,TV-34028S,842840110842,Johann Nepomuk Hummel,"Hummel: Piano Concerto in A minor, Op. 85; Double Concerto in G Major, Op. 17",Martin Galling; Stuttgart Philharmonic Orchestra; Susanne Lautenbacher,1,CD,7.79,11.99,Reissue of Vox Turnabout LP TV 34028S,,,01 Classical,Classical,Classical|Piano,United States,1965,1965,,,,,,,,,,,,,,,,,,,,
2018,Turnabout,TV-34135S,842840110859,Wolfgang Amadeus Mozart; Tomaso Albinoni; Michel Corrette; Georg Frideric Handel,Baroque Organ Works,"Helmuth Rilling; Douglas Haas; Wurttemburg Chamber Orchestra, Heilbronn",1,CD,7.79,11.99,Reissue of Vox Turnabout LP TV 34135S,,,01 Classical,Classical,Classical|Baroque Era,United States,1965,1965,,,,,,,,,,,,,,,,,,,,
2018,Turnabout,TV-34388S,842840110866,Claudio Monteverdi,Monteverdi: Scherzi Musicali,The Boston Camerata,1,CD,7.79,11.99,Reissue of Vox Turnabout LP TV 34388S,,,01 Classical,Classical,Classical|Renaissance,United States,1970,1970,,,,,,,,,,,,,,,,,,,,
2018,Turnabout,TVS-34239,842840110873,Fabrizzio Caroso; Simone Molinaro; Jean Baptiste Besard; Vincenzo Galilei; Bernardo Gianoncelli,The Vienna Mandolin & Guitar Ensemble: Music for Mandolin & Guitar Ensemble,The Vienna Mandolin and Guitar Ensemble,1,CD,7.79,11.99,Reissue of Vox Turnabout LP TVS 34239,,,01 Classical,Classical,Classical|Guitar,United States,1968,1968,,,,,,,,,,,,,,,,,,,,
2018,Turnabout,TVS-34512,842840110880,Johannes Ciconia; Arnold De Latins; Guillaume Dufay; Johannes Ghiselin; Josquin Des Pres; Loyset Compere; Heinrich Isaac; Jacob Arcadelt; Cipriano De Rore; Giorgio Mainerio; Hubert Waelrant; Claude Le Jeune; Adrian Willaert,Flemish Composers in Renaissance Italy,"Friedrich von Huene; Eric Fiedler, Persis Silverstein; Joel Cohen; The Boston Camerata; Karl Dan Sorensen; Jane Bryden; Robert Viau; Kenneth Roth; Alison Fowle; Gian Lyman; Adrienne Hartzell",1,CD,7.79,11.99,Reissue of Vox Turnabout LP TVS 34512,,,01 Classical,Classical,Classical|Renaissance,United States,1973,1973,,,,,,,,,,,,,,,,,,,,
2018,Turnabout,TVS-34567,842840110897,Wolfgang Amadeus Mozart,"Mozart: Divertimento in E flat Major for String Trio, K. 563",Trio Bell' Arte; Susanne Lautenbacher; Ulrich Koch; Thomas Blees,1,CD,7.79,11.99,Reissue of Vox Turnabout LP TVS 34567,,,01 Classical,Classical,Classical|Chamber Music,United States,1974,1974,,,,,,,,,,,,,,,,,,,,
2018,TYXart,TXA18101,4250702801016,Johann Sebastian Bach; Ludwig van Beethoven; Peter Ilyich Tchaikovsky,Christoph Preiss: 16,Christoph Preiss,1,CD,14.81,22.99,"This is the third album that 16-year-old Christoph Preiss presents on the international market, with two years interval between each release. The outstanding young artist has drawn attention to himself, not only with his numerous prizes at the “Jugend musiziert” competition, but also with recital programmes that include the most important and difficult piano works from the Classical and Romantic repertoire and provoke ecstatic ovations from his audiences. Christoph Preiss has grown into an artist with a fascinating technique and unconventional, original interpretational skills; one who has become an insiders’ tip among connoisseurs. This recording with Bach’s Chromatic Fantasia and Fugue, Beethoven’s Waldstein Sonata and Tchaikovsky’s Grand Piano Sonata (that has such an awesome reputation among pianists), demonstrates the facility and virtuosity of this young man, who is blessed with a highly developed instinct for the stylish requisites of such differing epochs, and with pianistic abilities that overcome technical demands with no difficulty at all. Christoph has a healthy individuality at his disposal that manifests itself in all his interpretations, and armed with this, he pits himself against all forms of conformist, hackneyed and boring academicism. Incidentally, instead of the short middle section of the Waldstein Sonata, Christoph Preiss plays Beethoven’s “Andante favori” that the composer originally intended as the second movement but which has, as yet, not been taken seriously by performers.",,https://b2b.naxosusa.com/Album.aspx?product=TXA18101&medium=phy,01 Classical,Classical,,Germany,2017 TYXart,2018 TYXart,,,,,,,,,,,,,,,,,,,,
2018,TYXart,TXA18108,4250702801085,Marcel Dupre; William Faulkes; Tomas Garbizu; Egil Hovland; Olivier Messiaen; Lionel Rogg; Johann Gustav Eduard Stehle; Frank Tirro; Jacques Vogt; Charles M. Widor ,"Willibald Guggenmos: Organ Music, Vol. 4",Willibald Guggenmos,1,CD,14.81,22.99,"The main organ of the St. Gallen Cathedral (Switzerland) was built in 1968 and has since delighted numerous concertgoers and churchgoers. The exquisitely selected program of this recording bears witness to its outstanding tonal qualities. The following composition merits special attention: “Fantaisie-Orage” by Swiss cathedral organist Jacques Vogt. The version recorded here was reconstructed by Paul Haas based on handwritten fragments. In this fantasy, already the beginning captures the listener with its beautiful echo passages. After the presentation of several popular Swiss folk songs, a gloomy storm starts brewing, culminating in a passage reminiscent of Beethoven. According to the performance instructions, the organ is to be played with the entire palm of the hand and the elbow in order to imitate the storm and the lightning strikes as closely as possible. After the storm, the rural population gratefully joins in with the hymn “Holy God, We Praise Thy Name”. International reviews attested cathedral organist Willibald Guggenmos “fantastic technique and dazzling musicianship” (Bernhard Holland – New York Times). His enormous repertoire includes the complete works of Bach, Franck, Liszt, Mozart, Mendelssohn, Brahms, Boollmann, Stehle, Durufle and the great works of Max Reger.",,https://b2b.naxosusa.com/Release.aspx?id=TXA18108,01 Classical,Classical,,Germany,2018 TYXart,2018 TYXart,,,,,,,,,,,,,,,,,,,,
2018,Urtext,jbcc277,600685102770,Maria Granillo; Ana Lara; Mario Lavista; Gonzalo Macias; Marcela Rodriguez; Felipe Perez Santiago ,Edgardo Espinosa: Codificaciones,Edgardo Espinosa; Onix Ensamble,1,CD,11.69,17.99,"Putting together a new album is, as writers and composers often say, like “facing a blank page”. One must visualize the possible repertoire, think and re-think, decant and finally find a sense of unity within a whole that is made up of the diverse. In this context, one has to encode to decode. In the same way, one must receive, with patience and care, the hidden message that comes from afar, through sounds, atmospheres, timbres and textures cutting the air to talk about what words cannot capture, to remind us that each imaginary space is inhabited by sound worlds that are there to be discovered or revisited. In Encodings, six works by Mexican composers converge and they are nothing more than invitations to undertake a trip to the inside of the cello, to its most intimate sonorities. The journey will take us to a re-discovery of the primordial fire, to an encounter with a language on verge of disappearing, which is at the same time distant and close, while we pass through a tormented monologue with all its introspective landscapes, to the white noise of everyday reality. The six pieces collected in here, reflect in different ways part of the voice and artistic expression of at least three generations of Mexican composers. To them, to those who decode the silence, my most sincere gratitude.",,https://b2b.naxosusa.com/Release.aspx?id=jbcc277,01 Classical,Classical,Classical|Chamber Music,Mexico,Onix Ensamble,Udcmedia S.A. de C.V.,,,,,,,,,,,,,,,,,,,,
2018,Urtext,jbcc278,600685102787,Juan Jose Barcenas; Eduardo Caballero; Mario Lavista; Ignacio Baca Lobera; Gonzalo Macias; Mario Mary ,Abel Romero: Convergencias,Abel Romero; Onix Ensamble,1,CD,11.69,17.99,"This recording is about contrast. Universes of timbres, harmonies, colors, rhythms and textures; acoustic music, electroacoustic, concrete, mixed; leading composers alongside burgeoning ones; Mexican and Argentine; traditional and alternative notations; complex hearing and simple listening; traditional techniques and extended ones; festive, dreamlike, sweet, terrifying, hopeful, pessimistic expression of sound...a violin and its player. Such are the characteristics of the music in this recording and, in some ways, the sound representation of Abel Romero: excellent orchestral and chamber violinist, experienced child and youth pedagogue, with a profound knowledge of and gusto for both the traditional repertoire and the contemporary. Works by Lavista, Barcenas, Macias, Mary, Baca and Caballero concur, in all their multiplicity, on common ground with this great Mexican violinist. The works here presented, through their wise interpretation, all together form a diverse collection of music where unity is achieved, precisely, through the constant presence of contrast.",,https://b2b.naxosusa.com/Release.aspx?id=jbcc278,01 Classical,Classical,Classical|Chamber Music,Mexico,Onix Ensamble,Udcmedia S.A. de C.V.,,,,,,,,,,,,,,,,,,,,
2018,Vox,PL-7210,842840110798,Ludwig van Beethoven,"Beethoven: Symphony No. 4 in B flat Major, Op. 60 (Recorded Concert Performance, 1945)",Berlin Philharmonic Orchestra,1,CD,7.79,11.99,Reissue of 1951 Vox LP PL 7210,,,01 Classical,Classical,Classical|Orchestral,United States,1951,1951,,,,,,,,,,,,,,,,,,,,
2018,Vox,PL-9570,842840110804,Ludwig van Beethoven,"Beethoven: Piano Concertos No. 2 in B flat Major, OP. 19; Piano Concerto No. 3 in C minor, Op. 37","Friedrich Wuhrer; Pro Musica Orchestra, Stuttgart",1,CD,7.79,11.99,Reissue of Vox LP PL 9570,,,01 Classical,Classical,Classical|Piano,United States,1956,1956,,,,,,,,,,,,,,,,,,,,
2018,Vox,PL-10640,842840110811,Ludwig van Beethoven,"Beethoven: Piano Concerto No. 4 in G minor, Op. 58",Friedrich Wuhrer; Bamberg Symphony Orchestra,1,CD,7.79,11.99,Reissue of Vox LP STPL 510.640; Mastered by Rudy van Gelder,,,01 Classical,Classical,Classical|Piano,United States,1958,1958,,,,,,,,,,,,,,,,,,,,
2018,Vox,STDL-500.950,842840110828,William Cornysh; Robert Fayrfax;  John Taverner; Henry VIII; Christopher Tye; Richard Smert; Thomas Tallis; John Redford; William Blitheman; Robert White,Music from the Court and Chapel of Henry VIII,Leslie Hughes; Societe de la Chorale Bach de Montreal; Claude Letourneau; Gian Lyman; Consort of Viols,1,CD,7.79,11.99,Reissue of Vox LP STDL 500.950; Mastered by Rudy van Gelder,,,01 Classical,Classical,Classical|Renaissance,United States,1963,1963,,,,,,,,,,,,,,,,,,,,
2018,Whaling City Sound,WCS112,687606011229,Various ,"Calm Waters, Rolling Swells, Roiling Seas - A Whaling City Sampler",Reggie Young; Rale Micic; Greg Murphy; Terry Gibbs; Gerry Gibbs; Jason Miles; Ingrid Jensen; Greg Abate; Kenny Barron; Ron Carter; Alex Collins; Hans Glawischnig; Jay Azzolina; Dino Govoni; Adam Nussbaum; Dave Zinno; Dave Liebman; Matt Vashlishan; Bobby Avey; Tony Marino; Marcus Monteiro; Steven Kirby; New Bedford Harbor Sea Chantey Chorus ,1,CD,11.69,17.99,"All we can say is it’s about time! The Whaling City Sound label has been releasing some of the best jazz records over the last ten years, partially under the radar, yet most to great acclaim. But they haven’t released a sampler of their more noteworthy tunes until now. In a single, eloquent phrase—Calm Waters, Rolling Swells, Roiling Seas—the New Bedford, Massachusetts-based imprint has articulated its stylistic MO, which has always been broad, ambitious and consistently well-executed. Led by flagship artists Gerry Gibbs, as well as dad Terry Gibbs, Dave Liebman, and Greg Abate, and flanked by names like Jason Miles, Reggie Young, Rale Micic, and Marcus Monteiro, among others, the label has carved a notable niche for itself that embraces style, quality, and performance as its top-tier characteristics. Take a serious look at this elite compilation not because you are drawn to a particular artist—which, of course, is a good reason on its own—but because you are the kind of jazz fan that is insatiably curious about any and all unique slants on top-shelf expression, issued by a label that prides itself on allowing its artists wide berth to showcase their singular talents in an ultra-personal way.",,https://b2b.naxosusa.com/Release.aspx?id=WCS112,02 Jazz,Jazz,,United States,Whaling City Sound,Whaling City Sound,,,,,,,,,,,,,,,,,,,,
2018,Willowhayne Records,WHR053,0643824049109,Thomas Ades; Johann Sebastian Bach; Frederic Chopin ,"Ashley Fripp plays Bach, Ades & Chopin",Ashley Fripp ,1,CD,14.81,22.99,"Willowhayne Records presents an album of virtuoso piano music, which shows every facet of Leeds Piano Competition 2016 semi-finalist Ashley Fripp's astounding playing. Included in the programme is Thomas Ades Concert Paraphrase on Powder Her Face, the only available recording apart from the composer's own. ""Ashley Fripp is a genuine virtuoso, an astoundingly brilliant and masterly pianist, and his total grasp of the music is a joy to hear.” (Thomas Ades) British pianist Ashley Fripp has performed extensively as a recitalist, chamber musician and concerto soloist throughout Europe, Asia, North America, Africa and Australia in many of the world’s most prestigious concert halls. Highlights include the Carnegie Hall, Musikverein, Concertgebouw, the Philharmonie halls of Cologne, Pars, Luxembourg and Warsaw, the Bozar, the Royal Festival, and others.",,https://b2b.naxosusa.com/Release.aspx?id=WHR053,01 Classical,Classical,Classical|Piano,United Kingdom,2018 Willowhayne Records,2018 Willowhayne Records,,,,,,,,,,,,,,,,,,,,
2018,Winter and Winter,910244-2,025091024421,Johann Sebastian Bach; Ludwig van Beethoven; Johannes Brahms; Francois Couperin; Gyorgy Kurtag; Arvo Part; Maurice Ravel; Clara Schumann; Robert Schumann; Toru Takemitsu ,Masako Ohta: Poetry Album,Masako Ohta ,1,CD,14.81,22.99,"One of the most famous pieces in the piano literature is Ludwig van Beethoven’s Fur Elise. But what if originally the work was called “For Therese?” Every work of music is in some way relational, and since Beethoven, when he was 40, fell in love with 19-year-old Therese Malfatti, it seems logical. Similarly, Johann Sebastian Bach dedicated the “Prelude and Fugue in C Major” to his deep love Anna Magdalena. This musical journey takes us on a journey through time to explore these and similar relationships. Japanese pianist Masako Ohta devotes herself to classical and contemporary classical music. She studied piani at the Toho Gakuen School of Music, the University of the Arts Berlin, and with Gyorgy Sebok, Andras Schiff, and Gyorgy Kurtag. She compiled the musical declarations of love for this album alongside producer Stefan Winter.",,https://b2b.naxosusa.com/Release.aspx?id=910244-2,01 Classical,Classical,Classical|Piano,Germany,2018 Winter & Winter GmbH,2018 Winter & Winter GmbH,,,,,,,,,,,,,,,,,,,,
2018,Winter and Winter,910248-2,025091024827,Bellerofonte Castaldi; Antonio Martin y Coll; Francesco Corbetta; Sebastian Aguilera de Heredia; Giovanni Girolamo Kapsperger; Santiago de Murcia; Gaspar Sanz; Francisco Tejada; Giovanni Battista Vitali ,"Forma Antiqva: Concerto Zapico, Vol. 2",Forma Antiqva,1,CD,14.81,22.99,"In 2007 the Zapico brothers created Concerto Zapico, their most personal project. Through it they reached a longed for aspiration: to be able to make chamber music together. The problem is that none of them play any melodic instrument, but rather instruments ideal for solo repertoire or for the realization of the basso continuo. But playing together? To achieve this they decided to take on the task of transcribing a selection of Italian and Spanish dances from the 17th and 18th centuries, creating a unique and personal language. Their first recording in this format was a huge success in 2010, and this one is sure to follow. The three brothers Pablo Daniel and Aaron Zapico are the heart of Forma Antiqva- one of the most fascinating Baroque Ensembles of the Spanish music scene. An extraordinarily versatile group, Forma Antiqva can adapt their size to form a chamber music ensemble to a full Baroque orchestra.",,https://b2b.naxosusa.com/Release.aspx?id=910248-2,01 Classical,Classical,Classical|Baroque Era,Germany,2018 Winter & Winter GmbH,2018 Winter & Winter GmbH,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
